timestamp,machine_id,machine_type,energy_kwh,production_units,temperature_c,operating_hours,machine_status,energy_cost_inr,is_anomaly
2026-09-12 19:00:00,M-005,Cooling System,4.35,4.44,49.58,0.2,Idle,34.8,False
2026-09-12 20:00:00,M-001,CNC Machine,4.56,6.71,54.03,0.2,Idle,36.48,False
2026-09-12 20:00:00,M-002,Industrial Motor,5.47,7.51,60.08,0.2,Idle,43.76,False
2026-09-12 20:00:00,M-003,Compressor,7.86,5.12,59.24,0.2,Idle,62.88,False
2026-09-12 20:00:00,M-004,Hydraulic Press,7.0,6.4,60.07,0.2,Idle,56.0,False
2026-09-12 20:00:00,M-005,Cooling System,4.14,4.17,52.59,0.2,Idle,33.12,False
2026-09-12 21:00:00,M-001,CNC Machine,4.22,6.65,53.23,0.2,Idle,33.76,False
2026-09-12 21:00:00,M-002,Industrial Motor,5.94,7.01,65.0,0.2,Idle,47.52,False
2026-09-12 21:00:00,M-003,Compressor,7.14,5.15,64.8,0.2,Idle,57.12,False
2026-09-12 21:00:00,M-004,Hydraulic Press,6.79,8.29,56.19,0.2,Idle,54.32,False
2026-09-12 21:00:00,M-005,Cooling System,4.37,4.84,49.95,0.2,Idle,34.96,False
2026-09-12 22:00:00,M-001,CNC Machine,5.09,6.49,57.36,0.2,Idle,40.72,False
2026-09-12 22:00:00,M-002,Industrial Motor,5.58,7.16,62.45,0.2,Idle,44.64,False
2026-09-12 22:00:00,M-003,Compressor,8.01,4.74,61.26,0.2,Idle,64.08,False
2026-09-12 22:00:00,M-004,Hydraulic Press,6.65,8.14,60.54,0.2,Idle,53.2,False
2026-09-12 22:00:00,M-005,Cooling System,3.89,4.68,54.85,0.2,Idle,31.12,False
2026-09-12 23:00:00,M-001,CNC Machine,5.05,7.08,53.48,0.2,Idle,40.4,False
2026-09-12 23:00:00,M-002,Industrial Motor,5.75,7.02,58.59,0.2,Idle,46.0,False
2026-09-12 23:00:00,M-003,Compressor,7.87,5.96,58.59,0.2,Idle,62.96,False
2026-09-12 23:00:00,M-004,Hydraulic Press,6.61,7.7,57.85,0.2,Idle,52.88,False
2026-09-12 23:00:00,M-005,Cooling System,4.4,4.37,54.24,0.2,Idle,35.2,False
2026-09-13 00:00:00,M-001,CNC Machine,4.7,6.44,54.92,0.2,Idle,37.6,False
2026-09-13 00:00:00,M-002,Industrial Motor,5.43,7.21,61.16,0.2,Idle,43.44,False
2026-09-13 00:00:00,M-003,Compressor,8.52,5.44,66.51,0.2,Idle,68.16,False
2026-09-13 00:00:00,M-004,Hydraulic Press,7.08,7.09,56.1,0.2,Idle,56.64,False
2026-09-13 00:00:00,M-005,Cooling System,4.07,4.75,49.95,0.2,Idle,32.56,False
2026-09-13 01:00:00,M-001,CNC Machine,4.03,6.44,51.5,0.2,Idle,32.24,False
2026-09-13 01:00:00,M-002,Industrial Motor,5.73,7.1,59.26,0.2,Idle,45.84,False
2026-09-13 01:00:00,M-003,Compressor,7.42,4.59,64.78,0.2,Idle,59.36,False
2026-09-13 01:00:00,M-004,Hydraulic Press,6.74,7.85,60.31,0.2,Idle,53.92,False
2026-09-13 01:00:00,M-005,Cooling System,4.01,4.64,51.44,0.2,Idle,32.08,False
2026-09-13 02:00:00,M-001,CNC Machine,4.77,5.59,57.22,0.2,Idle,38.16,False
2026-09-13 02:00:00,M-002,Industrial Motor,6.18,7.59,59.39,0.2,Idle,49.44,False
2026-09-13 02:00:00,M-003,Compressor,7.71,5.82,66.94,0.2,Idle,61.68,False
2026-09-13 02:00:00,M-004,Hydraulic Press,7.04,7.49,60.95,0.2,Idle,56.32,False
2026-09-13 02:00:00,M-005,Cooling System,4.26,4.43,54.58,0.2,Idle,34.08,False
2026-09-13 03:00:00,M-001,CNC Machine,4.42,6.23,59.29,0.2,Idle,35.36,False
2026-09-13 03:00:00,M-002,Industrial Motor,5.75,6.93,62.31,0.2,Idle,46.0,False
2026-09-13 03:00:00,M-003,Compressor,7.33,4.99,64.51,0.2,Idle,58.64,False
2026-09-13 03:00:00,M-004,Hydraulic Press,6.63,6.42,58.49,0.2,Idle,53.04,False
2026-09-13 03:00:00,M-005,Cooling System,3.81,4.4,55.19,0.2,Idle,30.48,False
2026-09-13 04:00:00,M-001,CNC Machine,5.21,6.35,54.48,0.2,Idle,41.68,False
2026-09-13 04:00:00,M-002,Industrial Motor,5.79,6.69,59.57,0.2,Idle,46.32,False
2026-09-13 04:00:00,M-003,Compressor,8.49,4.76,62.76,0.2,Idle,67.92,False
2026-09-13 04:00:00,M-004,Hydraulic Press,7.29,6.4,56.99,0.2,Idle,58.32,False
2026-09-13 04:00:00,M-005,Cooling System,3.76,4.28,55.48,0.2,Idle,30.08,False
2026-09-13 05:00:00,M-001,CNC Machine,4.82,5.65,56.83,0.2,Idle,38.56,False
2026-09-13 05:00:00,M-002,Industrial Motor,5.68,7.44,56.6,0.2,Idle,45.44,False
2026-09-13 05:00:00,M-003,Compressor,7.89,4.91,62.43,0.2,Idle,63.12,False
2026-09-13 05:00:00,M-004,Hydraulic Press,7.03,7.62,59.93,0.2,Idle,56.24,False
2026-09-13 05:00:00,M-005,Cooling System,4.75,4.06,53.53,0.2,Idle,38.0,False
2026-09-13 06:00:00,M-001,CNC Machine,5.11,6.3,59.73,0.2,Idle,40.88,False
2026-09-13 06:00:00,M-002,Industrial Motor,5.62,6.37,55.24,0.2,Idle,44.96,False
2026-09-13 06:00:00,M-003,Compressor,7.97,5.33,63.92,0.2,Idle,63.76,False
2026-09-13 06:00:00,M-004,Hydraulic Press,5.92,7.11,58.75,0.2,Idle,47.36,False
2026-09-13 06:00:00,M-005,Cooling System,4.05,5.02,52.88,0.2,Idle,32.4,False
2026-09-13 07:00:00,M-001,CNC Machine,4.93,5.51,54.21,0.2,Idle,39.44,False
2026-09-13 07:00:00,M-002,Industrial Motor,5.44,6.76,59.21,0.2,Idle,43.52,False
2026-09-13 07:00:00,M-003,Compressor,7.19,5.41,63.21,0.2,Idle,57.52,False
2026-09-13 07:00:00,M-004,Hydraulic Press,6.3,7.48,61.59,0.2,Idle,50.4,False
2026-09-13 07:00:00,M-005,Cooling System,4.03,4.19,50.04,0.2,Idle,32.24,False
2026-09-13 08:00:00,M-001,CNC Machine,4.96,7.21,53.13,0.2,Idle,39.68,False
2026-09-13 08:00:00,M-002,Industrial Motor,5.77,7.84,60.51,0.2,Idle,46.16,False
2026-09-13 08:00:00,M-003,Compressor,7.45,5.11,64.68,0.2,Idle,59.6,False
2026-09-13 08:00:00,M-004,Hydraulic Press,7.49,7.17,55.46,0.2,Idle,59.92,False
2026-09-13 08:00:00,M-005,Cooling System,4.17,5.05,52.6,0.2,Idle,33.36,False
2026-09-13 09:00:00,M-001,CNC Machine,4.62,6.72,56.73,0.2,Idle,36.96,False
2026-09-13 09:00:00,M-002,Industrial Motor,5.45,5.64,58.15,0.2,Idle,43.6,False
2026-09-13 09:00:00,M-003,Compressor,7.7,4.72,64.77,0.2,Idle,61.6,False
2026-09-13 09:00:00,M-004,Hydraulic Press,6.85,7.92,56.67,0.2,Idle,54.8,False
2026-09-13 09:00:00,M-005,Cooling System,4.23,4.63,53.87,0.2,Idle,33.84,False
2026-09-13 10:00:00,M-001,CNC Machine,4.81,6.69,53.21,0.2,Idle,38.48,False
2026-09-13 10:00:00,M-002,Industrial Motor,5.51,6.82,59.37,0.2,Idle,44.08,False
2026-09-13 10:00:00,M-003,Compressor,8.13,5.36,63.9,0.2,Idle,65.04,False
2026-09-13 10:00:00,M-004,Hydraulic Press,6.81,7.51,56.97,0.2,Idle,54.48,False
2026-09-13 10:00:00,M-005,Cooling System,3.76,4.17,50.61,0.2,Idle,30.08,False
2026-09-13 11:00:00,M-001,CNC Machine,4.6,6.54,54.52,0.2,Idle,36.8,False
2026-09-13 11:00:00,M-002,Industrial Motor,5.88,7.47,57.84,0.2,Idle,47.04,False
2026-09-13 11:00:00,M-003,Compressor,8.33,5.67,61.74,0.2,Idle,66.64,False
2026-09-13 11:00:00,M-004,Hydraulic Press,7.23,7.01,57.71,0.2,Idle,57.84,False
2026-09-13 11:00:00,M-005,Cooling System,3.85,3.7,51.5,0.2,Idle,30.8,False
2026-09-13 12:00:00,M-001,CNC Machine,4.68,5.71,55.06,0.2,Idle,37.44,False
2026-09-13 12:00:00,M-002,Industrial Motor,5.6,8.04,62.15,0.2,Idle,44.8,False
2026-09-13 12:00:00,M-003,Compressor,8.47,5.85,64.57,0.2,Idle,67.76,False
2026-09-13 12:00:00,M-004,Hydraulic Press,6.94,6.32,60.1,0.2,Idle,55.52,False
2026-09-13 12:00:00,M-005,Cooling System,4.64,4.47,53.72,0.2,Idle,37.12,False
2026-09-13 13:00:00,M-001,CNC Machine,5.11,6.59,55.67,0.2,Idle,40.88,False
2026-09-13 13:00:00,M-002,Industrial Motor,5.53,5.76,62.39,0.2,Idle,44.24,False
2026-09-13 13:00:00,M-003,Compressor,7.7,4.91,61.91,0.2,Idle,61.6,False
2026-09-13 13:00:00,M-004,Hydraulic Press,7.43,8.57,56.23,0.2,Idle,59.44,False
2026-09-13 13:00:00,M-005,Cooling System,4.03,4.55,53.23,0.2,Idle,32.24,False
2026-09-13 14:00:00,M-001,CNC Machine,5.03,6.56,55.66,0.2,Idle,40.24,False
2026-09-13 14:00:00,M-002,Industrial Motor,7.76,8.0,63.58,0.2,Idle,62.08,True
2026-09-13 14:00:00,M-003,Compressor,7.07,5.08,61.02,0.2,Idle,56.56,False
2026-09-13 14:00:00,M-004,Hydraulic Press,6.38,6.9,56.09,0.2,Idle,51.04,False
2026-09-13 14:00:00,M-005,Cooling System,4.07,4.69,51.64,0.2,Idle,32.56,False
2026-09-13 15:00:00,M-001,CNC Machine,4.58,6.75,54.47,0.2,Idle,36.64,False
2026-09-13 15:00:00,M-002,Industrial Motor,7.3,6.67,62.23,0.2,Idle,58.4,True
2026-09-13 15:00:00,M-003,Compressor,8.03,5.4,68.13,0.2,Idle,64.24,False
2026-09-13 15:00:00,M-004,Hydraulic Press,7.08,7.59,57.61,0.2,Idle,56.64,False
2026-09-13 15:00:00,M-005,Cooling System,4.62,4.61,47.75,0.2,Idle,36.96,False
2026-09-13 16:00:00,M-001,CNC Machine,5.42,6.51,55.56,0.2,Idle,43.36,False
2026-09-13 16:00:00,M-002,Industrial Motor,7.95,7.34,66.94,0.2,Idle,63.6,True
2026-09-13 16:00:00,M-003,Compressor,6.76,5.26,61.66,0.2,Idle,54.08,False
2026-09-13 16:00:00,M-004,Hydraulic Press,7.08,6.84,59.74,0.2,Idle,56.64,False
2026-09-13 16:00:00,M-005,Cooling System,4.41,4.62,51.67,0.2,Idle,35.28,False
2026-09-13 17:00:00,M-001,CNC Machine,4.8,6.91,55.12,0.2,Idle,38.4,False
2026-09-13 17:00:00,M-002,Industrial Motor,8.6,6.34,66.16,0.2,Idle,68.8,True
2026-09-13 17:00:00,M-003,Compressor,7.27,5.66,61.8,0.2,Idle,58.16,False
2026-09-13 17:00:00,M-004,Hydraulic Press,6.71,7.91,57.09,0.2,Idle,53.68,False
2026-09-13 17:00:00,M-005,Cooling System,4.05,4.82,51.6,0.2,Idle,32.4,False
2026-09-13 18:00:00,M-001,CNC Machine,5.24,7.01,58.14,0.2,Idle,41.92,False
2026-09-13 18:00:00,M-002,Industrial Motor,6.12,7.04,58.1,0.2,Idle,48.96,False
2026-09-13 18:00:00,M-003,Compressor,6.7,4.87,67.35,0.2,Idle,53.6,False
2026-09-13 18:00:00,M-004,Hydraulic Press,6.7,6.98,56.18,0.2,Idle,53.6,False
2026-09-13 18:00:00,M-005,Cooling System,4.11,4.75,49.39,0.2,Idle,32.88,False
2026-09-13 19:00:00,M-001,CNC Machine,4.39,6.52,53.33,0.2,Idle,35.12,False
2026-09-13 19:00:00,M-002,Industrial Motor,5.21,5.99,60.36,0.2,Idle,41.68,False
2026-09-13 19:00:00,M-003,Compressor,7.11,4.42,64.0,0.2,Idle,56.88,False
2026-09-13 19:00:00,M-004,Hydraulic Press,7.56,7.17,61.67,0.2,Idle,60.48,False
2026-09-13 19:00:00,M-005,Cooling System,4.34,4.19,53.5,0.2,Idle,34.72,False
2026-09-13 20:00:00,M-001,CNC Machine,4.37,6.0,54.98,0.2,Idle,34.96,False
2026-09-13 20:00:00,M-002,Industrial Motor,5.55,7.1,60.88,0.2,Idle,44.4,False
2026-09-13 20:00:00,M-003,Compressor,7.26,4.93,64.22,0.2,Idle,58.08,False
2026-09-13 20:00:00,M-004,Hydraulic Press,6.27,7.73,59.86,0.2,Idle,50.16,False
2026-09-13 20:00:00,M-005,Cooling System,4.05,3.86,51.48,0.2,Idle,32.4,False
2026-09-13 21:00:00,M-001,CNC Machine,4.64,5.98,58.74,0.2,Idle,37.12,False
2026-09-13 21:00:00,M-002,Industrial Motor,6.53,6.71,60.87,0.2,Idle,52.24,False
2026-09-13 21:00:00,M-003,Compressor,8.02,5.29,69.06,0.2,Idle,64.16,False
2026-09-13 21:00:00,M-004,Hydraulic Press,6.3,6.9,56.49,0.2,Idle,50.4,False
2026-09-13 21:00:00,M-005,Cooling System,3.77,4.51,52.04,0.2,Idle,30.16,False
2026-09-13 22:00:00,M-001,CNC Machine,4.84,7.15,54.41,0.2,Idle,38.72,False
2026-09-13 22:00:00,M-002,Industrial Motor,6.01,6.84,58.35,0.2,Idle,48.08,False
2026-09-13 22:00:00,M-003,Compressor,8.7,6.03,64.51,0.2,Idle,69.6,False
2026-09-13 22:00:00,M-004,Hydraulic Press,7.17,7.49,60.19,0.2,Idle,57.36,False
2026-09-13 22:00:00,M-005,Cooling System,4.07,4.21,49.36,0.2,Idle,32.56,False
2026-09-13 23:00:00,M-001,CNC Machine,4.99,6.51,52.3,0.2,Idle,39.92,False
2026-09-13 23:00:00,M-002,Industrial Motor,5.24,6.94,58.2,0.2,Idle,41.92,False
2026-09-13 23:00:00,M-003,Compressor,7.46,5.48,63.4,0.2,Idle,59.68,False
2026-09-13 23:00:00,M-004,Hydraulic Press,6.83,6.52,57.91,0.2,Idle,54.64,False
2026-09-13 23:00:00,M-005,Cooling System,4.15,4.24,52.36,0.2,Idle,33.2,False
2026-09-14 00:00:00,M-001,CNC Machine,5.83,7.85,58.61,0.2,Idle,46.64,False
2026-09-14 00:00:00,M-002,Industrial Motor,7.56,9.11,62.02,0.2,Idle,60.48,False
2026-09-14 00:00:00,M-003,Compressor,9.62,8.98,64.9,0.2,Idle,76.96,False
2026-09-14 00:00:00,M-004,Hydraulic Press,8.71,9.43,56.56,0.2,Idle,69.68,False
2026-09-14 00:00:00,M-005,Cooling System,5.59,5.46,49.05,0.2,Idle,44.72,False
2026-09-14 01:00:00,M-001,CNC Machine,6.42,9.04,55.84,0.2,Idle,51.36,False
2026-09-14 01:00:00,M-002,Industrial Motor,7.43,9.24,60.58,0.2,Idle,59.44,False
2026-09-14 01:00:00,M-003,Compressor,10.18,6.35,62.28,0.2,Idle,81.44,False
2026-09-14 01:00:00,M-004,Hydraulic Press,7.86,9.29,60.68,0.2,Idle,62.88,False
2026-09-14 01:00:00,M-005,Cooling System,5.99,5.67,54.14,0.2,Idle,47.92,False
2026-09-14 02:00:00,M-001,CNC Machine,5.98,7.54,60.12,0.2,Idle,47.84,False
2026-09-14 02:00:00,M-002,Industrial Motor,7.59,10.94,60.51,0.2,Idle,60.72,False
2026-09-14 02:00:00,M-003,Compressor,10.67,6.65,62.57,0.2,Idle,85.36,False
2026-09-14 02:00:00,M-004,Hydraulic Press,8.29,8.37,58.04,0.2,Idle,66.32,False
2026-09-14 02:00:00,M-005,Cooling System,5.58,5.46,49.85,0.2,Idle,44.64,False
2026-09-14 03:00:00,M-001,CNC Machine,6.73,7.87,55.49,0.2,Idle,53.84,False
2026-09-14 03:00:00,M-002,Industrial Motor,8.0,9.59,60.96,0.2,Idle,64.0,False
2026-09-14 03:00:00,M-003,Compressor,10.11,7.81,63.14,0.2,Idle,80.88,False
2026-09-14 03:00:00,M-004,Hydraulic Press,8.77,8.96,59.93,0.2,Idle,70.16,False
2026-09-14 03:00:00,M-005,Cooling System,5.92,6.62,48.41,0.2,Idle,47.36,False
2026-09-14 04:00:00,M-001,CNC Machine,5.69,9.13,56.8,0.2,Idle,45.52,False
2026-09-14 04:00:00,M-002,Industrial Motor,7.92,9.32,57.34,0.2,Idle,63.36,False
2026-09-14 04:00:00,M-003,Compressor,9.49,7.66,62.66,0.2,Idle,75.92,False
2026-09-14 04:00:00,M-004,Hydraulic Press,8.05,9.2,58.19,0.2,Idle,64.4,False
2026-09-14 04:00:00,M-005,Cooling System,6.5,6.87,52.19,0.2,Idle,52.0,False
2026-09-14 05:00:00,M-001,CNC Machine,6.49,9.15,56.0,0.2,Idle,51.92,False
2026-09-14 05:00:00,M-002,Industrial Motor,7.69,9.34,61.07,0.2,Idle,61.52,False
2026-09-14 05:00:00,M-003,Compressor,10.35,6.68,63.88,0.2,Idle,82.8,False
2026-09-14 05:00:00,M-004,Hydraulic Press,8.42,10.66,57.9,0.2,Idle,67.36,False
2026-09-14 05:00:00,M-005,Cooling System,5.99,6.92,54.7,0.2,Idle,47.92,False
2026-09-14 06:00:00,M-001,CNC Machine,6.52,8.42,57.0,0.2,Idle,52.16,False
2026-09-14 06:00:00,M-002,Industrial Motor,6.71,10.8,57.37,0.2,Idle,53.68,False
2026-09-14 06:00:00,M-003,Compressor,10.23,7.73,62.66,0.2,Idle,81.84,False
2026-09-14 06:00:00,M-004,Hydraulic Press,8.7,9.0,55.2,0.2,Idle,69.6,False
2026-09-14 06:00:00,M-005,Cooling System,5.59,7.0,51.88,0.2,Idle,44.72,False
2026-09-14 07:00:00,M-001,CNC Machine,33.85,43.98,56.89,1.0,Running,270.8,False
2026-09-14 07:00:00,M-002,Industrial Motor,36.56,52.12,59.4,1.0,Running,292.48,False
2026-09-14 07:00:00,M-003,Compressor,50.35,37.15,63.99,1.0,Running,402.8,False
2026-09-14 07:00:00,M-004,Hydraulic Press,47.12,51.6,54.44,1.0,Running,376.96,False
2026-09-14 07:00:00,M-005,Cooling System,27.61,31.72,53.41,1.0,Running,220.88,False
2026-09-14 08:00:00,M-001,CNC Machine,35.09,44.61,57.71,1.0,Running,280.72,False
2026-09-14 08:00:00,M-002,Industrial Motor,41.29,53.17,60.58,1.0,Running,330.32,False
2026-09-14 08:00:00,M-003,Compressor,54.72,35.09,65.46,1.0,Running,437.76,False
2026-09-14 08:00:00,M-004,Hydraulic Press,46.09,48.76,57.93,1.0,Running,368.72,False
2026-09-14 08:00:00,M-005,Cooling System,30.17,27.95,52.11,1.0,Running,241.36,False
2026-09-14 09:00:00,M-001,CNC Machine,28.88,48.88,53.89,1.0,Running,231.04,False
2026-09-14 09:00:00,M-002,Industrial Motor,40.59,48.13,60.8,1.0,Running,324.72,False
2026-09-14 09:00:00,M-003,Compressor,48.48,35.87,61.69,1.0,Running,387.84,False
2026-09-14 09:00:00,M-004,Hydraulic Press,41.32,51.29,56.94,1.0,Running,330.56,False
2026-09-14 09:00:00,M-005,Cooling System,26.35,31.2,55.21,1.0,Running,210.8,False
2026-09-14 10:00:00,M-001,CNC Machine,28.98,46.11,53.14,1.0,Running,231.84,False
2026-09-14 10:00:00,M-002,Industrial Motor,36.22,39.22,61.53,1.0,Running,289.76,False
2026-09-14 10:00:00,M-003,Compressor,53.44,33.84,60.96,1.0,Running,427.52,False
2026-09-14 10:00:00,M-004,Hydraulic Press,43.5,53.19,58.02,1.0,Running,348.0,False
2026-09-14 10:00:00,M-005,Cooling System,25.86,29.78,49.69,1.0,Running,206.88,False
2026-09-14 11:00:00,M-001,CNC Machine,32.77,45.25,57.1,1.0,Running,262.16,False
2026-09-14 11:00:00,M-002,Industrial Motor,38.33,49.25,56.55,1.0,Running,306.64,False
2026-09-14 11:00:00,M-003,Compressor,51.91,34.24,67.91,1.0,Running,415.28,False
2026-09-14 11:00:00,M-004,Hydraulic Press,49.15,52.75,59.2,1.0,Running,393.2,False
2026-09-14 11:00:00,M-005,Cooling System,28.2,28.29,52.47,1.0,Running,225.6,False
2026-09-14 12:00:00,M-001,CNC Machine,31.26,38.84,54.59,1.0,Running,250.08,False
2026-09-14 12:00:00,M-002,Industrial Motor,33.26,54.17,62.41,1.0,Running,266.08,False
2026-09-14 12:00:00,M-003,Compressor,47.72,32.38,66.36,1.0,Running,381.76,False
2026-09-14 12:00:00,M-004,Hydraulic Press,48.39,52.93,59.6,1.0,Running,387.12,False
2026-09-14 12:00:00,M-005,Cooling System,28.94,34.94,51.69,1.0,Running,231.52,False
2026-09-14 13:00:00,M-001,CNC Machine,34.39,43.15,53.44,1.0,Running,275.12,False
2026-09-14 13:00:00,M-002,Industrial Motor,37.3,45.5,55.79,1.0,Running,298.4,False
2026-09-14 13:00:00,M-003,Compressor,46.12,35.39,64.11,1.0,Running,368.96,False
2026-09-14 13:00:00,M-004,Hydraulic Press,43.71,53.46,61.35,1.0,Running,349.68,False
2026-09-14 13:00:00,M-005,Cooling System,30.0,26.49,53.35,1.0,Running,240.0,False
2026-09-14 14:00:00,M-001,CNC Machine,37.2,36.23,54.87,1.0,Running,297.6,False
2026-09-14 14:00:00,M-002,Industrial Motor,34.79,44.63,59.56,1.0,Running,278.32,False
2026-09-14 14:00:00,M-003,Compressor,52.32,34.64,63.4,1.0,Running,418.56,False
2026-09-14 14:00:00,M-004,Hydraulic Press,43.95,52.53,54.13,1.0,Running,351.6,False
2026-09-14 14:00:00,M-005,Cooling System,24.02,29.64,52.71,1.0,Running,192.16,False
2026-09-14 15:00:00,M-001,CNC Machine,32.31,38.71,57.63,1.0,Running,258.48,False
2026-09-14 15:00:00,M-002,Industrial Motor,40.42,44.36,59.13,1.0,Running,323.36,False
2026-09-14 15:00:00,M-003,Compressor,50.86,39.91,62.32,1.0,Running,406.88,False
2026-09-14 15:00:00,M-004,Hydraulic Press,43.82,52.75,56.32,1.0,Running,350.56,False
2026-09-14 15:00:00,M-005,Cooling System,27.93,28.85,54.68,1.0,Running,223.44,False
2026-09-14 16:00:00,M-001,CNC Machine,32.04,35.5,56.25,1.0,Running,256.32,False
2026-09-14 16:00:00,M-002,Industrial Motor,40.99,48.74,59.85,1.0,Running,327.92,False
2026-09-14 16:00:00,M-003,Compressor,53.85,34.48,64.2,1.0,Running,430.8,False
2026-09-14 16:00:00,M-004,Hydraulic Press,46.39,48.44,56.69,1.0,Running,371.12,False
2026-09-14 16:00:00,M-005,Cooling System,27.11,28.53,54.71,1.0,Running,216.88,False
2026-09-14 17:00:00,M-001,CNC Machine,32.76,31.18,55.07,1.0,Running,262.08,False
2026-09-14 17:00:00,M-002,Industrial Motor,38.71,41.55,60.95,1.0,Running,309.68,False
2026-09-14 17:00:00,M-003,Compressor,43.73,36.65,66.73,1.0,Running,349.84,False
2026-09-14 17:00:00,M-004,Hydraulic Press,46.85,47.05,59.48,1.0,Running,374.8,False
2026-09-14 17:00:00,M-005,Cooling System,29.11,27.9,51.23,1.0,Running,232.88,False
2026-09-14 18:00:00,M-001,CNC Machine,34.24,35.04,53.45,1.0,Running,273.92,False
2026-09-14 18:00:00,M-002,Industrial Motor,37.08,44.72,60.54,1.0,Running,296.64,False
2026-09-14 18:00:00,M-003,Compressor,53.71,34.84,61.32,1.0,Running,429.68,False
2026-09-14 18:00:00,M-004,Hydraulic Press,44.69,47.03,61.8,1.0,Running,357.52,False
2026-09-14 18:00:00,M-005,Cooling System,29.82,29.73,52.08,1.0,Running,238.56,False
2026-09-14 19:00:00,M-001,CNC Machine,31.53,40.37,54.66,1.0,Running,252.24,False
2026-09-14 19:00:00,M-002,Industrial Motor,41.13,50.32,60.72,1.0,Running,329.04,False
2026-09-14 19:00:00,M-003,Compressor,48.99,38.32,63.17,1.0,Running,391.92,False
2026-09-14 19:00:00,M-004,Hydraulic Press,45.85,47.1,57.28,1.0,Running,366.8,False
2026-09-14 19:00:00,M-005,Cooling System,26.44,31.75,52.09,1.0,Running,211.52,False
2026-09-14 20:00:00,M-001,CNC Machine,5.61,8.86,59.24,0.2,Idle,44.88,False
2026-09-14 20:00:00,M-002,Industrial Motor,6.68,9.38,60.32,0.2,Idle,53.44,False
2026-09-14 20:00:00,M-003,Compressor,10.35,7.02,65.98,0.2,Idle,82.8,False
2026-09-14 20:00:00,M-004,Hydraulic Press,9.16,10.6,58.9,0.2,Idle,73.28,False
2026-09-14 20:00:00,M-005,Cooling System,6.2,5.95,49.04,0.2,Idle,49.6,False
2026-09-14 21:00:00,M-001,CNC Machine,6.42,8.49,56.63,0.2,Idle,51.36,False
2026-09-14 21:00:00,M-002,Industrial Motor,6.8,8.95,60.31,0.2,Idle,54.4,False
2026-09-14 21:00:00,M-003,Compressor,11.33,7.16,61.46,0.2,Idle,90.64,False
2026-09-14 21:00:00,M-004,Hydraulic Press,10.28,10.92,57.24,0.2,Idle,82.24,False
2026-09-14 21:00:00,M-005,Cooling System,5.46,5.38,52.03,0.2,Idle,43.68,False
2026-09-14 22:00:00,M-001,CNC Machine,6.17,8.78,58.11,0.2,Idle,49.36,False
2026-09-14 22:00:00,M-002,Industrial Motor,6.81,8.74,62.21,0.2,Idle,54.48,False
2026-09-14 22:00:00,M-003,Compressor,10.27,5.73,70.24,0.2,Idle,82.16,False
2026-09-14 22:00:00,M-004,Hydraulic Press,8.39,9.99,57.89,0.2,Idle,67.12,False
2026-09-14 22:00:00,M-005,Cooling System,5.65,5.98,53.32,0.2,Idle,45.2,False
2026-09-14 23:00:00,M-001,CNC Machine,7.05,7.7,55.49,0.2,Idle,56.4,False
2026-09-14 23:00:00,M-002,Industrial Motor,7.31,10.16,62.57,0.2,Idle,58.48,False
2026-09-14 23:00:00,M-003,Compressor,10.57,6.86,62.13,0.2,Idle,84.56,False
2026-09-14 23:00:00,M-004,Hydraulic Press,9.37,9.2,57.11,0.2,Idle,74.96,False
2026-09-14 23:00:00,M-005,Cooling System,5.38,5.59,53.4,0.2,Idle,43.04,False
2026-09-15 00:00:00,M-001,CNC Machine,6.35,7.98,55.03,0.2,Idle,50.8,False
2026-09-15 00:00:00,M-002,Industrial Motor,6.93,8.13,60.67,0.2,Idle,55.44,False
2026-09-15 00:00:00,M-003,Compressor,11.06,6.59,65.93,0.2,Idle,88.48,False
2026-09-15 00:00:00,M-004,Hydraulic Press,9.98,10.58,57.83,0.2,Idle,79.84,False
2026-09-15 00:00:00,M-005,Cooling System,5.4,6.31,56.9,0.2,Idle,43.2,False
2026-09-15 01:00:00,M-001,CNC Machine,6.4,9.73,55.77,0.2,Idle,51.2,False
2026-09-15 01:00:00,M-002,Industrial Motor,7.53,10.64,58.69,0.2,Idle,60.24,False
2026-09-15 01:00:00,M-003,Compressor,10.45,7.49,64.37,0.2,Idle,83.6,False
2026-09-15 01:00:00,M-004,Hydraulic Press,8.07,9.33,58.47,0.2,Idle,64.56,False
2026-09-15 01:00:00,M-005,Cooling System,5.52,6.43,54.87,0.2,Idle,44.16,False
2026-09-15 02:00:00,M-001,CNC Machine,5.99,7.93,54.87,0.2,Idle,47.92,False
2026-09-15 02:00:00,M-002,Industrial Motor,7.95,9.54,58.45,0.2,Idle,63.6,False
2026-09-15 02:00:00,M-003,Compressor,11.63,7.77,63.92,0.2,Idle,93.04,False
2026-09-15 02:00:00,M-004,Hydraulic Press,8.43,11.0,60.15,0.2,Idle,67.44,False
2026-09-15 02:00:00,M-005,Cooling System,5.89,6.5,51.97,0.2,Idle,47.12,False
2026-09-15 03:00:00,M-001,CNC Machine,6.15,6.41,53.75,0.2,Idle,49.2,False
2026-09-15 03:00:00,M-002,Industrial Motor,7.66,8.85,59.16,0.2,Idle,61.28,False
2026-09-15 03:00:00,M-003,Compressor,9.74,6.54,62.57,0.2,Idle,77.92,False
2026-09-15 03:00:00,M-004,Hydraulic Press,8.64,10.9,56.97,0.2,Idle,69.12,False
